,mobile_name,mobile_price,mobile_rating,ROM(Storage),Camera,Processor,Website
125,"APPLE iPhone XS (Gold, 512 GB)","ýýý1,24,900",4.7,256 GB ROM,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-xs-max-space-grey-256-gb/p/itmf944eubytchgq?pid=MOBF944EKCGDWFTA&lid=LSTMOBF944EKCGDWFTASM59UX&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_126&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBF944EKCGDWFTA.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
126,"APPLE iPhone 12 Pro (Pacific Blue, 128 GB)","ýýý1,39,990",4.5,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-graphite-512-gb/p/itmbe5170f10a29f?pid=MOBG6VF5MNKYGQMA&lid=LSTMOBG6VF5MNKYGQMADYCPFR&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_127&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBG6VF5MNKYGQMA.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
127,"APPLE iPhone 14 Pro (Space Black, 1 TB)","ýýý78,899",4.7,128 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,https://www.flipkart.com/apple-iphone-12-pro-pacific-blue-128-gb/p/itm97c833296c221?pid=MOBFWBYZXYSCEEEH&lid=LSTMOBFWBYZXYSCEEEHLGQLJT&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_128&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBFWBYZXYSCEEEH.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
128,"APPLE iPhone 14 (Purple, 512 GB)","ýýý1,79,900",4.6,1 TB ROM,48MP + 12MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-pro-space-black-1-tb/p/itm753a220ef7086?pid=MOBGHWFHYNZZ7RBP&lid=LSTMOBGHWFHYNZZ7RBPLYLBZW&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_129&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBGHWFHYNZZ7RBP.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
129,"APPLE iPhone 14 (Starlight, 512 GB)","ýýý1,03,990",4.6,512 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-purple-512-gb/p/itm97a1b385891d0?pid=MOBGHWFHG9HQHTU7&lid=LSTMOBGHWFHG9HQHTU7OVRY05&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_130&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBGHWFHG9HQHTU7.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
130,"APPLE iPhone 13 Pro Max (Gold, 1 TB)","ýýý1,03,990",4.6,512 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-starlight-512-gb/p/itm84f832806211e?pid=MOBGHWFHPUUFJJCA&lid=LSTMOBGHWFHPUUFJJCAZ2XHDI&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_131&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBGHWFHPUUFJJCA.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
131,"APPLE iPhone 13 Pro Max (Silver, 1 TB)","ýýý1,59,990",4.6,1 TB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-gold-1-tb/p/itmdbbad9da2b178?pid=MOBG6VF5GHTNXG9K&lid=LSTMOBG6VF5GHTNXG9KRXWPBP&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_132&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBG6VF5GHTNXG9K.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
132,"APPLE iPhone 8 (Space Grey, 256 GB)","ýýý1,59,990",4.5,1 TB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-silver-1-tb/p/itm5e2d156bf43d9?pid=MOBG6VF5H3YC3GNC&lid=LSTMOBG6VF5H3YC3GNCBSET86&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_133&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBG6VF5H3YC3GNC.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
133,"APPLE iPhone 12 Pro Max (Gold, 256 GB)","ýýý77,000",4.5,256 GB ROM,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",https://www.flipkart.com/apple-iphone-8-space-grey-256-gb/p/itmexrgvypzqw6df?pid=MOBEXRGVZFZGZEWV&lid=LSTMOBEXRGVZFZGZEWVLYJSS4&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_134&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBEXRGVZFZGZEWV.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
134,"APPLE iPhone XS Max (Space Grey, 64 GB)","ýýý1,04,799",4.6,256 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,https://www.flipkart.com/apple-iphone-12-pro-max-gold-256-gb/p/itm1e0354f5bbc8c?pid=MOBFWBYZZPW8JHQF&lid=LSTMOBFWBYZZPW8JHQFVJR3PO&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_135&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBFWBYZZPW8JHQF.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
135,"APPLE iPhone SE 3rd Gen (Starlight, 256 GB)","ýýý1,09,900",4.3,64 GB ROM,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-xs-max-space-grey-64-gb/p/itmf944egfh8mgvg?pid=MOBF944EEFJDUYH6&lid=LSTMOBF944EEFJDUYH6EOFYSJ&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_136&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBF944EEFJDUYH6.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
136,"APPLE iPhone 14 Pro (Gold, 1 TB)","ýýý46,599",4.7,256 GB ROM,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-se-3rd-gen-starlight-256-gb/p/itm28608ee6fb056?pid=MOBGC9K3UHG86FDG&lid=LSTMOBGC9K3UHG86FDGUHI0FI&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_137&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBGC9K3UHG86FDG.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
137,"APPLE iPhone 8 Plus (Gold, 64 GB)","ýýý1,79,900",4.6,1 TB ROM,48MP + 12MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-pro-gold-1-tb/p/itm02b2bc7f8c906?pid=MOBGHWFHT5RCQ9QG&lid=LSTMOBGHWFHT5RCQ9QGECMTDX&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_138&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBGHWFHT5RCQ9QG.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
138,"APPLE iPhone 8 Plus (Space Grey, 256 GB)","ýýý49,900",4.6,64 GB ROM,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",https://www.flipkart.com/apple-iphone-8-plus-gold-64-gb/p/itmexrgvuzgzttzh?pid=MOBEXRGV7EHHTGUH&lid=LSTMOBEXRGV7EHHTGUHS9DJVE&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_139&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBEXRGV7EHHTGUH.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
139,"APPLE iPhone 8 Plus (Silver, 256 GB)","ýýý84,900",4.6,256 GB ROM,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",https://www.flipkart.com/apple-iphone-8-plus-space-grey-256-gb/p/itmexrgvzkbyqgtf?pid=MOBEXRGVAC6TJT4F&lid=LSTMOBEXRGVAC6TJT4FMUAMSG&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_140&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBEXRGVAC6TJT4F.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
140,"APPLE iPhone 14 Pro (Silver, 1 TB)","ýýý84,900",4.7,256 GB ROM,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",https://www.flipkart.com/apple-iphone-8-plus-silver-256-gb/p/itmexrgvxatuyrqw?pid=MOBEXRGVGETABXWZ&lid=LSTMOBEXRGVGETABXWZJ0ZD9D&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_141&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBEXRGVGETABXWZ.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
141,"APPLE iPhone XS Max (Gold, 256 GB)","ýýý1,79,900",4.6,1 TB ROM,48MP + 12MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-pro-silver-1-tb/p/itm87b6f4daf8cd0?pid=MOBGHWFHSY5K7VGA&lid=LSTMOBGHWFHSY5K7VGAGVAREI&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_142&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBGHWFHSY5K7VGA.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
142,"APPLE iPhone XR (White, 64 GB)","ýýý1,24,900",4.6,256 GB ROM,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-xs-max-gold-256-gb/p/itmf944ecwawf7ds?pid=MOBF944EHFZFGYRF&lid=LSTMOBF944EHFZFGYRF8OA2DF&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_143&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBF944EHFZFGYRF.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
143,"APPLE iPhone 6 (Space Grey, 16 GB)","ýýý36,999",4.4,64 GB ROM,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-xr-white-64-gb/p/itm7cec68b01587b?pid=MOBFWQ6BZHEXTZHV&lid=LSTMOBFWQ6BZHEXTZHVRDFDDN&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_144&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBFWQ6BZHEXTZHV.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
144,"APPLE iPhone 13 Pro (Silver, 512 GB)","ýýý52,000",4.6,16 GB ROM,8MP Rear Camera | 1.2MP Front Camera,Apple A8 64-bit processor,https://www.flipkart.com/apple-iphone-6-space-grey-16-gb/p/itmefjg7mzcwjyhk?pid=MOBEYHZ2YAXZMF2J&lid=LSTMOBEYHZ2YAXZMF2JEVWVNC&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_145&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBEYHZ2YAXZMF2J.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
145,"APPLE iPhone 13 Pro Max (Gold, 512 GB)","ýýý1,29,990",4.6,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-silver-512-gb/p/itme09b3387ed093?pid=MOBG6VF5GGMMBMG4&lid=LSTMOBG6VF5GGMMBMG46NCJDA&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_146&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBG6VF5GGMMBMG4.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
146,"APPLE iPhone 6s (Rose Gold, 32 GB)","ýýý1,39,990",4.5,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-gold-512-gb/p/itmd6a2716ec3249?pid=MOBG6VF5DKQRJHJS&lid=LSTMOBG6VF5DKQRJHJSCPRIPU&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_147&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBG6VF5DKQRJHJS.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
147,"APPLE iPhone 13 Pro (Graphite, 1 TB)","ýýý29,990",4.6,32 GB ROM,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor,https://www.flipkart.com/apple-iphone-6s-rose-gold-32-gb/p/itmen2yymnfcrxsz?pid=MOBEN2XYK8WFEGM8&lid=LSTMOBEN2XYK8WFEGM8KEJ7NJ&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_148&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBEN2XYK8WFEGM8.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
148,"APPLE iPhone 13 Pro (Gold, 1 TB)","ýýý1,49,990",4.6,1 TB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-graphite-1-tb/p/itmdbd88741e2e3c?pid=MOBG6VF5SFWV9VDN&lid=LSTMOBG6VF5SFWV9VDNMQ5FO4&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_149&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBG6VF5SFWV9VDN.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
149,"APPLE iPhone 7 (Gold, 32 GB)","ýýý1,49,990",4.5,1 TB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-gold-1-tb/p/itma05d38ac5876d?pid=MOBG6VF5KBAU8ACF&lid=LSTMOBG6VF5KBAU8ACFONTRCY&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_150&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBG6VF5KBAU8ACF.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
150,"APPLE iPhone 11 Pro (Midnight Green, 512 GB)","ýýý31,500",4.6,32 GB ROM,12MP Rear Camera | 7MP Front Camera,Apple A10 Fusion 64-bit processor,https://www.flipkart.com/apple-iphone-7-gold-32-gb/p/itmen6daf99nhhjz?pid=MOBEMK62HZHC6TFU&lid=LSTMOBEMK62HZHC6TFUZMLPAM&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_151&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBEMK62HZHC6TFU.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
151,"APPLE iPhone 13 Pro Max (Alpine Green, 256 GB)","ýýý1,18,199",4.6,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-11-pro-midnight-green-512-gb/p/itm0bdd954387ca9?pid=MOBFKCTSSJCWYGCC&lid=LSTMOBFKCTSSJCWYGCCMAKHPJ&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_152&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBFKCTSSJCWYGCC.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
152,"APPLE iPhone 13 (Pink, 128 GB)","ýýý1,39,900",4.7,256 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-alpine-green-256-gb/p/itmd50ee574a9335?pid=MOBGC9VGH3SQEVZE&lid=LSTMOBGC9VGH3SQEVZEOQVWJR&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_153&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGC9VGH3SQEVZE.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
153,"APPLE iPhone 11 (Green, 128 GB)","ýýý61,999",4.6,128 GB ROM,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pink-128-gb/p/itm6e30c6ee045d2?pid=MOBG6VF5GXVFTQ5Y&lid=LSTMOBG6VF5GXVFTQ5YSGQY4O&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_154&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBG6VF5GXVFTQ5Y.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
154,"APPLE iPhone 14 Plus (Blue, 128 GB)","ýýý71,999",4.5,256 GB ROM,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-green-256-gb/p/itm14914e5e84473?pid=MOBGC9VGPXQNTXDW&lid=LSTMOBGC9VGPXQNTXDWMOPMCI&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_155&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGC9VGPXQNTXDW.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
155,"APPLE iPhone 13 (Green, 256 GB)","ýýý83,990",4.7,128 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b?pid=MOBGHWFHUYWGB5F2&lid=LSTMOBGHWFHUYWGB5F2PCWBUL&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_156&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGHWFHUYWGB5F2.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
156,"APPLE iPhone 12 mini (Green, 256 GB)","ýýý52,999",4.5,256 GB ROM,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,https://www.flipkart.com/apple-iphone-12-mini-green-256-gb/p/itm595d24bd4cb85?pid=MOBFWBYZMHHUGHVW&lid=LSTMOBFWBYZMHHUGHVWJDGWP0&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_157&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBFWBYZMHHUGHVW.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
157,"APPLE iPhone 11 (Purple, 128 GB)","ýýý45,999",4.6,128 GB ROM,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-11-purple-128-gb/p/itmb7ca0b05522ff?pid=MOBFWQ6BEHFXGXGB&lid=LSTMOBFWQ6BEHFXGXGBBI1U9D&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_158&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBFWQ6BEHFXGXGB.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
158,"APPLE iPhone 14 (Starlight, 256 GB)","ýýý83,990",4.6,256 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-starlight-256-gb/p/itmaeda15697bb79?pid=MOBGHWFHBJGZYRZC&lid=LSTMOBGHWFHBJGZYRZCMN7CXQ&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_159&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGHWFHBJGZYRZC.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
159,"APPLE iPhone 14 (Blue, 128 GB)","ýýý73,990",4.6,128 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-blue-128-gb/p/itmdb77f40da6b6d?pid=MOBGHWFHSV7GUFWA&lid=LSTMOBGHWFHSV7GUFWA3AV8J8&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_160&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGHWFHSV7GUFWA.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
160,"APPLE iPhone 14 Pro Max (Deep Purple, 256 GB)","ýýý1,49,900",4.7,256 GB ROM,48MP + 12MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-pro-max-deep-purple-256-gb/p/itm5d37f9e956ec7?pid=MOBGHWFHKTTFUQEH&lid=LSTMOBGHWFHKTTFUQEHOOGMRO&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_161&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGHWFHKTTFUQEH.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
161,"APPLE iPhone 14 (Midnight, 128 GB)","ýýý73,990",4.6,128 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-midnight-128-gb/p/itm9e6293c322a84?pid=MOBGHWFHECFVMDCX&lid=LSTMOBGHWFHECFVMDCXBOYSND&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_162&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGHWFHECFVMDCX.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
162,"APPLE iPhone 14 (Midnight, 256 GB)","ýýý83,990",4.6,256 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAO7KNHD&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_163&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGHWFH4H3MMRAA.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
163,"APPLE iPhone 14 (Starlight, 128 GB)","ýýý73,990",4.6,128 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-starlight-128-gb/p/itm3485a56f6e676?pid=MOBGHWFHABH3G73H&lid=LSTMOBGHWFHABH3G73HRLIX56&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_164&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGHWFHABH3G73H.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
164,"APPLE iPhone 13 Pro (Gold, 256 GB)","ýýý1,29,900",4.6,256 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-gold-256-gb/p/itm6be19c6f240c4?pid=MOBG6VF5DXHQUPJS&lid=LSTMOBG6VF5DXHQUPJSYT5FCB&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_165&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBG6VF5DXHQUPJS.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
165,"APPLE iPhone 14 (Blue, 256 GB)","ýýý83,990",4.6,256 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNALKCFJ&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_166&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBGHWFHD3XPKDPN.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
166,"APPLE iPhone 12 mini (Purple, 256 GB)","ýýý52,999",4.5,256 GB ROM,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,https://www.flipkart.com/apple-iphone-12-mini-purple-256-gb/p/itm3d825d9ed56e1?pid=MOBG2EPZBPRTG48Z&lid=LSTMOBG2EPZBPRTG48ZPNKNXM&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_7_167&otracker=search&otracker1=search&iid=30487e63-7277-49fd-a27e-852d4469e025.MOBG2EPZBPRTG48Z.SEARCH&ssid=pmgnmrsoow0000001672605143515&qH=3e7fa8c51e2e4986
